time,open,high,low,close
2026-08-19 01:45:00,184.80882,184.81348,184.74735,184.80702
2026-08-19 02:00:00,184.80482,184.84659,184.77941,184.84184
2026-08-19 02:15:00,184.83825,184.86781,184.81843,184.84936
2026-08-19 02:30:00,184.84587,184.85769,184.81953,184.82633
2026-08-19 02:45:00,184.83291,184.84254,184.78454,184.80205
2026-08-19 03:00:00,184.80551,184.80551,184.74724,184.76253
2026-08-19 03:15:00,184.75752,184.78909,184.75752,184.77661
2026-08-19 03:30:00,184.77002,184.79418,184.74918,184.7903
2026-08-19 03:45:00,184.78494,184.79008,184.75629,184.76631
2026-08-19 04:00:00,184.77268,184.7778,184.73492,184.77078
2026-08-19 04:15:00,184.76467,184.78059,184.74409,184.76891
2026-08-19 04:30:00,184.76558,184.78711,184.74889,184.76549
2026-08-19 04:45:00,184.76947,184.7762,184.74416,184.76878
2026-08-19 05:00:00,184.76337,184.78177,184.7397,184.77452
2026-08-19 05:15:00,184.77068,184.78359,184.73996,184.77853
2026-08-19 05:30:00,184.77557,184.83187,184.76775,184.82874
2026-08-19 05:45:00,184.82421,184.83773,184.78131,184.7866
2026-08-19 06:00:00,184.79207,184.80006,184.76151,184.79152
2026-08-19 06:15:00,184.78731,184.78731,184.76189,184.76873
2026-08-19 06:30:00,184.77333,184.80278,184.7655,184.79632
2026-08-19 06:45:00,184.79538,184.80799,184.76292,184.80275
2026-08-19 07:00:00,184.7921,184.81062,184.74756,184.8065
2026-08-19 07:15:00,184.79752,184.84771,184.79752,184.83086
2026-08-19 07:30:00,184.82702,184.84359,184.73725,184.74231
2026-08-19 07:45:00,184.75135,184.80325,184.73633,184.74848
2026-08-19 08:00:00,184.75167,184.79389,184.72461,184.78499
2026-08-19 08:15:00,184.78067,184.79371,184.76937,184.78129
2026-08-19 08:30:00,184.77728,184.78396,184.74127,184.75369
2026-08-19 08:45:00,184.74981,184.77501,184.74704,184.75335
2026-08-19 09:00:00,184.75891,184.76441,184.70985,184.72884
2026-08-19 09:15:00,184.72458,184.74522,184.70625,184.73364
2026-08-19 09:30:00,184.72761,184.74126,184.69366,184.72226
2026-08-19 09:45:00,184.72321,184.74294,184.68053,184.70354
2026-08-19 10:00:00,184.69569,184.71087,184.63828,184.65995
2026-08-19 10:15:00,184.66918,184.69785,184.64497,184.67465
2026-08-19 10:30:00,184.67888,184.69749,184.57798,184.61232
2026-08-19 10:45:00,184.60412,184.62074,184.55312,184.57359
2026-08-19 11:00:00,184.58778,184.6041,184.5582,184.57481
2026-08-19 11:15:00,184.58072,184.62435,184.56043,184.60856
2026-08-19 11:30:00,184.60449,184.62499,184.58644,184.6164
2026-08-19 11:45:00,184.61321,184.6402,184.59503,184.60104
2026-08-19 12:00:00,184.60805,184.62884,184.58459,184.5875
2026-08-19 12:15:00,184.59109,184.64128,184.54379,184.59498
2026-08-19 12:30:00,184.58844,184.62666,184.55358,184.58643
2026-08-19 12:45:00,184.57769,184.5982,184.5516,184.58198
2026-08-19 13:00:00,184.57733,184.65556,184.57733,184.64868
2026-08-19 13:15:00,184.63878,184.66018,184.62001,184.63591
2026-08-19 13:30:00,184.63134,184.67883,184.62542,184.65471
2026-08-19 13:45:00,184.65862,184.67279,184.63821,184.64903
2026-08-19 14:00:00,184.6509,184.6509,184.61422,184.62215
2026-08-19 14:15:00,184.62833,184.64313,184.58064,184.60785
2026-08-19 14:30:00,184.60621,184.60621,184.5489,184.60261
2026-08-19 14:45:00,184.59123,184.61874,184.54335,184.60176
2026-08-19 15:00:00,184.59348,184.61513,184.55544,184.59238
2026-08-19 15:15:00,184.58704,184.60244,184.52177,184.56063
2026-08-19 15:30:00,184.55517,184.56152,184.49117,184.536
2026-08-19 15:45:00,184.52509,184.63655,184.52216,184.60947
2026-08-19 16:00:00,184.61604,184.62716,184.54863,184.56999
2026-08-19 16:15:00,184.56652,184.62498,184.5441,184.60148
2026-08-19 16:30:00,184.60586,184.61523,184.50922,184.61254
2026-08-19 16:45:00,184.60207,184.67771,184.59291,184.6505
2026-08-19 17:00:00,184.64395,184.66025,184.54268,184.59125
2026-08-19 17:15:00,184.58318,184.63456,184.55222,184.58454
2026-08-19 17:30:00,184.5718,184.6163,184.50729,184.52095
2026-08-19 17:45:00,184.54311,184.61182,184.52522,184.60814
